Codigo del ambito,Ambito,Codigo de Area(ISO3),Area,Codigo del elemento,Elemento,Codigo del producto,Producto,Codigo del year,Year,Unidad,Valor,Simbolo,Descripcion del Simbolo
"LC,""Cobertura de la tierra"",""PRT"",""Portugal"",""5013"",""Area from WorldCover"",""6975"",""Manglares"",""2021"",""2021"",""1000 ha"",""0"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""PRT"",""Portugal"",""5013"",""Area from WorldCover"",""6976"",""Áreas cubiertas por arbustos"",""2020"",""2020"",""1000 ha"",""765.97"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""PRT"",""Portugal"",""5013"",""Area from WorldCover"",""6976"",""Áreas cubiertas por arbustos"",""2021"",""2021"",""1000 ha"",""638.47"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""PRT"",""Portugal"",""5013"",""Area from WorldCover"",""6977"",""Vegetación arbustiva y/o herbácea, acuática o periódicamente inundada"",""2020"",""2020"",""1000 ha"",""19.78"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""PRT"",""Portugal"",""5013"",""Area from WorldCover"",""6977"",""Vegetación arbustiva y/o herbácea, acuática o periódicamente inundada"",""2021"",""2021"",""1000 ha"",""15.08"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""PRT"",""Portugal"",""5013"",""Area from WorldCover"",""6978"",""Áreas de vegetación natural dispersa"",""2020"",""2020"",""1000 ha"","""",""O"",""Valor ausente"""
"LC,""Cobertura de la tierra"",""PRT"",""Portugal"",""5013"",""Area from WorldCover"",""6978"",""Áreas de vegetación natural dispersa"",""2021"",""2021"",""1000 ha"","""",""O"",""Valor ausente"""
"LC,""Cobertura de la tierra"",""PRT"",""Portugal"",""5013"",""Area from WorldCover"",""6979"",""Tierras desérticas"",""2020"",""2020"",""1000 ha"",""230.24"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""PRT"",""Portugal"",""5013"",""Area from WorldCover"",""6979"",""Tierras desérticas"",""2021"",""2021"",""1000 ha"",""23.92"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""PRT"",""Portugal"",""5013"",""Area from WorldCover"",""6980"",""Nieve permanente y glaciares"",""2020"",""2020"",""1000 ha"",""0"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""PRT"",""Portugal"",""5013"",""Area from WorldCover"",""6980"",""Nieve permanente y glaciares"",""2021"",""2021"",""1000 ha"",""0"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""PRT"",""Portugal"",""5013"",""Area from WorldCover"",""6981"",""Cuerpos de aguas interiores"",""2020"",""2020"",""1000 ha"",""111.26"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""PRT"",""Portugal"",""5013"",""Area from WorldCover"",""6981"",""Cuerpos de aguas interiores"",""2021"",""2021"",""1000 ha"",""119.32"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""PRT"",""Portugal"",""5013"",""Area from WorldCover"",""6982"",""Cuerpos de agua costera y zonas intermareales"",""2020"",""2020"",""1000 ha"","""",""O"",""Valor ausente"""
"LC,""Cobertura de la tierra"",""PRT"",""Portugal"",""5013"",""Area from WorldCover"",""6982"",""Cuerpos de agua costera y zonas intermareales"",""2021"",""2021"",""1000 ha"","""",""O"",""Valor ausente"""
"LC,""Cobertura de la tierra"",""PRI"",""Puerto Rico"",""5013"",""Area from WorldCover"",""6970"",""Superficies artificiales (incluidas las zonas urbanas y conexas)"",""2020"",""2020"",""1000 ha"",""68.18"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""PRI"",""Puerto Rico"",""5013"",""Area from WorldCover"",""6970"",""Superficies artificiales (incluidas las zonas urbanas y conexas)"",""2021"",""2021"",""1000 ha"",""82.11"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""PRI"",""Puerto Rico"",""5013"",""Area from WorldCover"",""6971"",""Cultivos herbáceos"",""2020"",""2020"",""1000 ha"",""7.4"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""PRI"",""Puerto Rico"",""5013"",""Area from WorldCover"",""6971"",""Cultivos herbáceos"",""2021"",""2021"",""1000 ha"",""6.72"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""PRI"",""Puerto Rico"",""5013"",""Area from WorldCover"",""6972"",""Cultivos madereros"",""2020"",""2020"",""1000 ha"","""",""O"",""Valor ausente"""
"LC,""Cobertura de la tierra"",""PRI"",""Puerto Rico"",""5013"",""Area from WorldCover"",""6972"",""Cultivos madereros"",""2021"",""2021"",""1000 ha"","""",""O"",""Valor ausente"""
"LC,""Cobertura de la tierra"",""PRI"",""Puerto Rico"",""5013"",""Area from WorldCover"",""6973"",""Cultivos múltiples o estratificados"",""2020"",""2020"",""1000 ha"","""",""O"",""Valor ausente"""
"LC,""Cobertura de la tierra"",""PRI"",""Puerto Rico"",""5013"",""Area from WorldCover"",""6973"",""Cultivos múltiples o estratificados"",""2021"",""2021"",""1000 ha"","""",""O"",""Valor ausente"""
"LC,""Cobertura de la tierra"",""PRI"",""Puerto Rico"",""5013"",""Area from WorldCover"",""6983"",""Pastizales"",""2020"",""2020"",""1000 ha"",""123.52"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""PRI"",""Puerto Rico"",""5013"",""Area from WorldCover"",""6983"",""Pastizales"",""2021"",""2021"",""1000 ha"",""134.59"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""PRI"",""Puerto Rico"",""5013"",""Area from WorldCover"",""6974"",""Áreas cubiertas por árboles"",""2020"",""2020"",""1000 ha"",""646.44"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""PRI"",""Puerto Rico"",""5013"",""Area from WorldCover"",""6974"",""Áreas cubiertas por árboles"",""2021"",""2021"",""1000 ha"",""636.38"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""PRI"",""Puerto Rico"",""5013"",""Area from WorldCover"",""6975"",""Manglares"",""2020"",""2020"",""1000 ha"",""10.63"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""PRI"",""Puerto Rico"",""5013"",""Area from WorldCover"",""6975"",""Manglares"",""2021"",""2021"",""1000 ha"",""7.18"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""PRI"",""Puerto Rico"",""5013"",""Area from WorldCover"",""6976"",""Áreas cubiertas por arbustos"",""2020"",""2020"",""1000 ha"",""8.47"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""PRI"",""Puerto Rico"",""5013"",""Area from WorldCover"",""6976"",""Áreas cubiertas por arbustos"",""2021"",""2021"",""1000 ha"",""6.28"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""PRI"",""Puerto Rico"",""5013"",""Area from WorldCover"",""6977"",""Vegetación arbustiva y/o herbácea, acuática o periódicamente inundada"",""2020"",""2020"",""1000 ha"",""7.7"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""PRI"",""Puerto Rico"",""5013"",""Area from WorldCover"",""6977"",""Vegetación arbustiva y/o herbácea, acuática o periódicamente inundada"",""2021"",""2021"",""1000 ha"",""5.98"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""PRI"",""Puerto Rico"",""5013"",""Area from WorldCover"",""6978"",""Áreas de vegetación natural dispersa"",""2020"",""2020"",""1000 ha"","""",""O"",""Valor ausente"""
"LC,""Cobertura de la tierra"",""PRI"",""Puerto Rico"",""5013"",""Area from WorldCover"",""6978"",""Áreas de vegetación natural dispersa"",""2021"",""2021"",""1000 ha"","""",""O"",""Valor ausente"""
"LC,""Cobertura de la tierra"",""PRI"",""Puerto Rico"",""5013"",""Area from WorldCover"",""6979"",""Tierras desérticas"",""2020"",""2020"",""1000 ha"",""10.51"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""PRI"",""Puerto Rico"",""5013"",""Area from WorldCover"",""6979"",""Tierras desérticas"",""2021"",""2021"",""1000 ha"",""2.14"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""PRI"",""Puerto Rico"",""5013"",""Area from WorldCover"",""6980"",""Nieve permanente y glaciares"",""2020"",""2020"",""1000 ha"",""0"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""PRI"",""Puerto Rico"",""5013"",""Area from WorldCover"",""6980"",""Nieve permanente y glaciares"",""2021"",""2021"",""1000 ha"",""0"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""PRI"",""Puerto Rico"",""5013"",""Area from WorldCover"",""6981"",""Cuerpos de aguas interiores"",""2020"",""2020"",""1000 ha"",""11.02"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""PRI"",""Puerto Rico"",""5013"",""Area from WorldCover"",""6981"",""Cuerpos de aguas interiores"",""2021"",""2021"",""1000 ha"",""12.5"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""PRI"",""Puerto Rico"",""5013"",""Area from WorldCover"",""6982"",""Cuerpos de agua costera y zonas intermareales"",""2020"",""2020"",""1000 ha"","""",""O"",""Valor ausente"""
"LC,""Cobertura de la tierra"",""PRI"",""Puerto Rico"",""5013"",""Area from WorldCover"",""6982"",""Cuerpos de agua costera y zonas intermareales"",""2021"",""2021"",""1000 ha"","""",""O"",""Valor ausente"""
"LC,""Cobertura de la tierra"",""QAT"",""Qatar"",""5013"",""Area from WorldCover"",""6970"",""Superficies artificiales (incluidas las zonas urbanas y conexas)"",""2020"",""2020"",""1000 ha"",""66.6"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""QAT"",""Qatar"",""5013"",""Area from WorldCover"",""6970"",""Superficies artificiales (incluidas las zonas urbanas y conexas)"",""2021"",""2021"",""1000 ha"",""61.19"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""QAT"",""Qatar"",""5013"",""Area from WorldCover"",""6971"",""Cultivos herbáceos"",""2020"",""2020"",""1000 ha"",""9.32"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""QAT"",""Qatar"",""5013"",""Area from WorldCover"",""6971"",""Cultivos herbáceos"",""2021"",""2021"",""1000 ha"",""8.32"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""QAT"",""Qatar"",""5013"",""Area from WorldCover"",""6972"",""Cultivos madereros"",""2020"",""2020"",""1000 ha"","""",""O"",""Valor ausente"""
"LC,""Cobertura de la tierra"",""QAT"",""Qatar"",""5013"",""Area from WorldCover"",""6972"",""Cultivos madereros"",""2021"",""2021"",""1000 ha"","""",""O"",""Valor ausente"""
"LC,""Cobertura de la tierra"",""QAT"",""Qatar"",""5013"",""Area from WorldCover"",""6973"",""Cultivos múltiples o estratificados"",""2020"",""2020"",""1000 ha"","""",""O"",""Valor ausente"""
"LC,""Cobertura de la tierra"",""QAT"",""Qatar"",""5013"",""Area from WorldCover"",""6973"",""Cultivos múltiples o estratificados"",""2021"",""2021"",""1000 ha"","""",""O"",""Valor ausente"""
"LC,""Cobertura de la tierra"",""QAT"",""Qatar"",""5013"",""Area from WorldCover"",""6983"",""Pastizales"",""2020"",""2020"",""1000 ha"",""1.97"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""QAT"",""Qatar"",""5013"",""Area from WorldCover"",""6983"",""Pastizales"",""2021"",""2021"",""1000 ha"",""1.73"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""QAT"",""Qatar"",""5013"",""Area from WorldCover"",""6974"",""Áreas cubiertas por árboles"",""2020"",""2020"",""1000 ha"",""2.18"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""QAT"",""Qatar"",""5013"",""Area from WorldCover"",""6974"",""Áreas cubiertas por árboles"",""2021"",""2021"",""1000 ha"",""2.75"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""QAT"",""Qatar"",""5013"",""Area from WorldCover"",""6975"",""Manglares"",""2020"",""2020"",""1000 ha"",""0.31"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""QAT"",""Qatar"",""5013"",""Area from WorldCover"",""6975"",""Manglares"",""2021"",""2021"",""1000 ha"",""0.11"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""QAT"",""Qatar"",""5013"",""Area from WorldCover"",""6976"",""Áreas cubiertas por arbustos"",""2020"",""2020"",""1000 ha"",""4.42"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""QAT"",""Qatar"",""5013"",""Area from WorldCover"",""6976"",""Áreas cubiertas por arbustos"",""2021"",""2021"",""1000 ha"",""5.93"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""QAT"",""Qatar"",""5013"",""Area from WorldCover"",""6977"",""Vegetación arbustiva y/o herbácea, acuática o periódicamente inundada"",""2020"",""2020"",""1000 ha"",""0.5"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""QAT"",""Qatar"",""5013"",""Area from WorldCover"",""6977"",""Vegetación arbustiva y/o herbácea, acuática o periódicamente inundada"",""2021"",""2021"",""1000 ha"",""0.6"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""QAT"",""Qatar"",""5013"",""Area from WorldCover"",""6978"",""Áreas de vegetación natural dispersa"",""2020"",""2020"",""1000 ha"","""",""O"",""Valor ausente"""
"LC,""Cobertura de la tierra"",""QAT"",""Qatar"",""5013"",""Area from WorldCover"",""6978"",""Áreas de vegetación natural dispersa"",""2021"",""2021"",""1000 ha"","""",""O"",""Valor ausente"""
"LC,""Cobertura de la tierra"",""QAT"",""Qatar"",""5013"",""Area from WorldCover"",""6979"",""Tierras desérticas"",""2020"",""2020"",""1000 ha"",""1047.44"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""QAT"",""Qatar"",""5013"",""Area from WorldCover"",""6979"",""Tierras desérticas"",""2021"",""2021"",""1000 ha"",""1051.86"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""QAT"",""Qatar"",""5013"",""Area from WorldCover"",""6980"",""Nieve permanente y glaciares"",""2020"",""2020"",""1000 ha"",""0"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""QAT"",""Qatar"",""5013"",""Area from WorldCover"",""6980"",""Nieve permanente y glaciares"",""2021"",""2021"",""1000 ha"",""0"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""QAT"",""Qatar"",""5013"",""Area from WorldCover"",""6981"",""Cuerpos de aguas interiores"",""2020"",""2020"",""1000 ha"",""21.85"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""QAT"",""Qatar"",""5013"",""Area from WorldCover"",""6981"",""Cuerpos de aguas interiores"",""2021"",""2021"",""1000 ha"",""22.12"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""QAT"",""Qatar"",""5013"",""Area from WorldCover"",""6982"",""Cuerpos de agua costera y zonas intermareales"",""2020"",""2020"",""1000 ha"","""",""O"",""Valor ausente"""
"LC,""Cobertura de la tierra"",""QAT"",""Qatar"",""5013"",""Area from WorldCover"",""6982"",""Cuerpos de agua costera y zonas intermareales"",""2021"",""2021"",""1000 ha"","""",""O"",""Valor ausente"""
"LC,""Cobertura de la tierra"",""GBR"",""Reino Unido de Gran Bretana e Irlanda del Norte"",""5013"",""Area from WorldCover"",""6970"",""Superficies artificiales (incluidas las zonas urbanas y conexas)"",""2020"",""2020"",""1000 ha"",""835.46"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""GBR"",""Reino Unido de Gran Bretana e Irlanda del Norte"",""5013"",""Area from WorldCover"",""6970"",""Superficies artificiales (incluidas las zonas urbanas y conexas)"",""2021"",""2021"",""1000 ha"",""1051.94"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""GBR"",""Reino Unido de Gran Bretana e Irlanda del Norte"",""5013"",""Area from WorldCover"",""6971"",""Cultivos herbáceos"",""2020"",""2020"",""1000 ha"",""4369.63"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""GBR"",""Reino Unido de Gran Bretana e Irlanda del Norte"",""5013"",""Area from WorldCover"",""6971"",""Cultivos herbáceos"",""2021"",""2021"",""1000 ha"",""4480.3"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""GBR"",""Reino Unido de Gran Bretana e Irlanda del Norte"",""5013"",""Area from WorldCover"",""6972"",""Cultivos madereros"",""2020"",""2020"",""1000 ha"","""",""O"",""Valor ausente"""
"LC,""Cobertura de la tierra"",""GBR"",""Reino Unido de Gran Bretana e Irlanda del Norte"",""5013"",""Area from WorldCover"",""6972"",""Cultivos madereros"",""2021"",""2021"",""1000 ha"","""",""O"",""Valor ausente"""
"LC,""Cobertura de la tierra"",""GBR"",""Reino Unido de Gran Bretana e Irlanda del Norte"",""5013"",""Area from WorldCover"",""6973"",""Cultivos múltiples o estratificados"",""2020"",""2020"",""1000 ha"","""",""O"",""Valor ausente"""
"LC,""Cobertura de la tierra"",""GBR"",""Reino Unido de Gran Bretana e Irlanda del Norte"",""5013"",""Area from WorldCover"",""6973"",""Cultivos múltiples o estratificados"",""2021"",""2021"",""1000 ha"","""",""O"",""Valor ausente"""
"LC,""Cobertura de la tierra"",""GBR"",""Reino Unido de Gran Bretana e Irlanda del Norte"",""5013"",""Area from WorldCover"",""6983"",""Pastizales"",""2020"",""2020"",""1000 ha"",""14234.15"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""GBR"",""Reino Unido de Gran Bretana e Irlanda del Norte"",""5013"",""Area from WorldCover"",""6983"",""Pastizales"",""2021"",""2021"",""1000 ha"",""13592.22"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""GBR"",""Reino Unido de Gran Bretana e Irlanda del Norte"",""5013"",""Area from WorldCover"",""6974"",""Áreas cubiertas por árboles"",""2020"",""2020"",""1000 ha"",""4259.72"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""GBR"",""Reino Unido de Gran Bretana e Irlanda del Norte"",""5013"",""Area from WorldCover"",""6974"",""Áreas cubiertas por árboles"",""2021"",""2021"",""1000 ha"",""4723.82"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""GBR"",""Reino Unido de Gran Bretana e Irlanda del Norte"",""5013"",""Area from WorldCover"",""6975"",""Manglares"",""2020"",""2020"",""1000 ha"",""0"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""GBR"",""Reino Unido de Gran Bretana e Irlanda del Norte"",""5013"",""Area from WorldCover"",""6975"",""Manglares"",""2021"",""2021"",""1000 ha"",""0"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""GBR"",""Reino Unido de Gran Bretana e Irlanda del Norte"",""5013"",""Area from WorldCover"",""6976"",""Áreas cubiertas por arbustos"",""2020"",""2020"",""1000 ha"",""12.55"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""GBR"",""Reino Unido de Gran Bretana e Irlanda del Norte"",""5013"",""Area from WorldCover"",""6976"",""Áreas cubiertas por arbustos"",""2021"",""2021"",""1000 ha"",""5.58"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""GBR"",""Reino Unido de Gran Bretana e Irlanda del Norte"",""5013"",""Area from WorldCover"",""6977"",""Vegetación arbustiva y/o herbácea, acuática o periódicamente inundada"",""2020"",""2020"",""1000 ha"",""83.72"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""GBR"",""Reino Unido de Gran Bretana e Irlanda del Norte"",""5013"",""Area from WorldCover"",""6977"",""Vegetación arbustiva y/o herbácea, acuática o periódicamente inundada"",""2021"",""2021"",""1000 ha"",""56.39"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""GBR"",""Reino Unido de Gran Bretana e Irlanda del Norte"",""5013"",""Area from WorldCover"",""6978"",""Áreas de vegetación natural dispersa"",""2020"",""2020"",""1000 ha"","""",""O"",""Valor ausente"""
"LC,""Cobertura de la tierra"",""GBR"",""Reino Unido de Gran Bretana e Irlanda del Norte"",""5013"",""Area from WorldCover"",""6978"",""Áreas de vegetación natural dispersa"",""2021"",""2021"",""1000 ha"","""",""O"",""Valor ausente"""
"LC,""Cobertura de la tierra"",""GBR"",""Reino Unido de Gran Bretana e Irlanda del Norte"",""5013"",""Area from WorldCover"",""6979"",""Tierras desérticas"",""2020"",""2020"",""1000 ha"",""169.5"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""GBR"",""Reino Unido de Gran Bretana e Irlanda del Norte"",""5013"",""Area from WorldCover"",""6979"",""Tierras desérticas"",""2021"",""2021"",""1000 ha"",""26.7"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""GBR"",""Reino Unido de Gran Bretana e Irlanda del Norte"",""5013"",""Area from WorldCover"",""6980"",""Nieve permanente y glaciares"",""2020"",""2020"",""1000 ha"",""0"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""GBR"",""Reino Unido de Gran Bretana e Irlanda del Norte"",""5013"",""Area from WorldCover"",""6980"",""Nieve permanente y glaciares"",""2021"",""2021"",""1000 ha"",""0"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""GBR"",""Reino Unido de Gran Bretana e Irlanda del Norte"",""5013"",""Area from WorldCover"",""6981"",""Cuerpos de aguas interiores"",""2020"",""2020"",""1000 ha"",""466.45"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""GBR"",""Reino Unido de Gran Bretana e Irlanda del Norte"",""5013"",""Area from WorldCover"",""6981"",""Cuerpos de aguas interiores"",""2021"",""2021"",""1000 ha"",""494.23"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""GBR"",""Reino Unido de Gran Bretana e Irlanda del Norte"",""5013"",""Area from WorldCover"",""6982"",""Cuerpos de agua costera y zonas intermareales"",""2020"",""2020"",""1000 ha"","""",""O"",""Valor ausente"""
"LC,""Cobertura de la tierra"",""GBR"",""Reino Unido de Gran Bretana e Irlanda del Norte"",""5013"",""Area from WorldCover"",""6982"",""Cuerpos de agua costera y zonas intermareales"",""2021"",""2021"",""1000 ha"","""",""O"",""Valor ausente"""
"LC,""Cobertura de la tierra"",""SYR"",""Republica Arabe Siria"",""5013"",""Area from WorldCover"",""6970"",""Superficies artificiales (incluidas las zonas urbanas y conexas)"",""2020"",""2020"",""1000 ha"",""307.43"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""SYR"",""Republica Arabe Siria"",""5013"",""Area from WorldCover"",""6970"",""Superficies artificiales (incluidas las zonas urbanas y conexas)"",""2021"",""2021"",""1000 ha"",""292.65"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""SYR"",""Republica Arabe Siria"",""5013"",""Area from WorldCover"",""6971"",""Cultivos herbáceos"",""2020"",""2020"",""1000 ha"",""5132.66"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""SYR"",""Republica Arabe Siria"",""5013"",""Area from WorldCover"",""6971"",""Cultivos herbáceos"",""2021"",""2021"",""1000 ha"",""4943.11"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""SYR"",""Republica Arabe Siria"",""5013"",""Area from WorldCover"",""6972"",""Cultivos madereros"",""2020"",""2020"",""1000 ha"","""",""O"",""Valor ausente"""
"LC,""Cobertura de la tierra"",""SYR"",""Republica Arabe Siria"",""5013"",""Area from WorldCover"",""6972"",""Cultivos madereros"",""2021"",""2021"",""1000 ha"","""",""O"",""Valor ausente"""
"LC,""Cobertura de la tierra"",""SYR"",""Republica Arabe Siria"",""5013"",""Area from WorldCover"",""6973"",""Cultivos múltiples o estratificados"",""2020"",""2020"",""1000 ha"","""",""O"",""Valor ausente"""
"LC,""Cobertura de la tierra"",""SYR"",""Republica Arabe Siria"",""5013"",""Area from WorldCover"",""6973"",""Cultivos múltiples o estratificados"",""2021"",""2021"",""1000 ha"","""",""O"",""Valor ausente"""
"LC,""Cobertura de la tierra"",""SYR"",""Republica Arabe Siria"",""5013"",""Area from WorldCover"",""6983"",""Pastizales"",""2020"",""2020"",""1000 ha"",""3178.81"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""SYR"",""Republica Arabe Siria"",""5013"",""Area from WorldCover"",""6983"",""Pastizales"",""2021"",""2021"",""1000 ha"",""3254.33"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""SYR"",""Republica Arabe Siria"",""5013"",""Area from WorldCover"",""6974"",""Áreas cubiertas por árboles"",""2020"",""2020"",""1000 ha"",""287.89"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""SYR"",""Republica Arabe Siria"",""5013"",""Area from WorldCover"",""6974"",""Áreas cubiertas por árboles"",""2021"",""2021"",""1000 ha"",""382.33"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""SYR"",""Republica Arabe Siria"",""5013"",""Area from WorldCover"",""6975"",""Manglares"",""2020"",""2020"",""1000 ha"",""0"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""SYR"",""Republica Arabe Siria"",""5013"",""Area from WorldCover"",""6975"",""Manglares"",""2021"",""2021"",""1000 ha"",""0"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""SYR"",""Republica Arabe Siria"",""5013"",""Area from WorldCover"",""6976"",""Áreas cubiertas por arbustos"",""2020"",""2020"",""1000 ha"",""226.13"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""SYR"",""Republica Arabe Siria"",""5013"",""Area from WorldCover"",""6976"",""Áreas cubiertas por arbustos"",""2021"",""2021"",""1000 ha"",""157.25"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""SYR"",""Republica Arabe Siria"",""5013"",""Area from WorldCover"",""6977"",""Vegetación arbustiva y/o herbácea, acuática o periódicamente inundada"",""2020"",""2020"",""1000 ha"",""7.89"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""SYR"",""Republica Arabe Siria"",""5013"",""Area from WorldCover"",""6977"",""Vegetación arbustiva y/o herbácea, acuática o periódicamente inundada"",""2021"",""2021"",""1000 ha"",""3.89"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""SYR"",""Republica Arabe Siria"",""5013"",""Area from WorldCover"",""6978"",""Áreas de vegetación natural dispersa"",""2020"",""2020"",""1000 ha"","""",""O"",""Valor ausente"""
"LC,""Cobertura de la tierra"",""SYR"",""Republica Arabe Siria"",""5013"",""Area from WorldCover"",""6978"",""Áreas de vegetación natural dispersa"",""2021"",""2021"",""1000 ha"","""",""O"",""Valor ausente"""
"LC,""Cobertura de la tierra"",""SYR"",""Republica Arabe Siria"",""5013"",""Area from WorldCover"",""6979"",""Tierras desérticas"",""2020"",""2020"",""1000 ha"",""9533.63"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""SYR"",""Republica Arabe Siria"",""5013"",""Area from WorldCover"",""6979"",""Tierras desérticas"",""2021"",""2021"",""1000 ha"",""9643.58"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""SYR"",""Republica Arabe Siria"",""5013"",""Area from WorldCover"",""6980"",""Nieve permanente y glaciares"",""2020"",""2020"",""1000 ha"",""0"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""SYR"",""Republica Arabe Siria"",""5013"",""Area from WorldCover"",""6980"",""Nieve permanente y glaciares"",""2021"",""2021"",""1000 ha"",""0"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""SYR"",""Republica Arabe Siria"",""5013"",""Area from WorldCover"",""6981"",""Cuerpos de aguas interiores"",""2020"",""2020"",""1000 ha"",""138.34"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""SYR"",""Republica Arabe Siria"",""5013"",""Area from WorldCover"",""6981"",""Cuerpos de aguas interiores"",""2021"",""2021"",""1000 ha"",""135.64"",""E"",""Valor estimado"""
